name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Madrid,2013-07-11,35.4,19.6,27.6,34.5,19.6,27.1,11.4,38.4,0,0,0,,0,0,33.5,13,48.9,1011.1,27.2,23.8,354.2,30.7,10,,2013-07-11T06:54:24,2013-07-11T21:45:50,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-12,35.9,21.6,29,34.1,21.6,28.2,11,35.5,0,0,0,,0,0,35.9,21.6,164.4,1012.6,11,25.2,360,31,10,,2013-07-12T06:55:07,2013-07-12T21:45:21,0.14,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-13,34.4,18.2,27.3,32.7,18.2,26.4,7.4,30.8,0,0,0,,0,0,37.1,17.4,215.4,1014.8,6.2,25.1,362.6,31.3,10,,2013-07-13T06:55:51,2013-07-13T21:44:51,0.18,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2013-07-14,32.8,20.5,26.8,31.3,20.5,26.2,10.1,37.1,0,0,0,,0,0,44.3,17.6,299.7,1016.1,15.1,23.8,350.8,30.4,10,,2013-07-14T06:56:36,2013-07-14T21:44:18,0.21,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-15,33.9,20.2,26.8,32.7,20.2,26.4,11.8,40.7,0,0,0,,0,0,40.3,14.4,74.7,1018.2,30,23.3,352.8,30.4,10,,2013-07-15T06:57:22,2013-07-15T21:43:44,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-16,34.3,20.2,27,32.9,20.2,26.5,11.8,41.5,0,0,0,,0,0,44.3,15.4,268.3,1018.3,29.8,22.5,348.7,30,10,,2013-07-16T06:58:09,2013-07-16T21:43:08,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-17,34.7,20.9,27.4,32.8,20.9,26.8,12.3,42,0.017,100,4.17,rain,0,0,40.7,19.3,342.5,1018.6,17.5,24.8,344.5,29.6,10,,2013-07-17T06:58:56,2013-07-17T21:42:30,0.32,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-18,34.3,19.2,26.5,33.2,19.2,26.1,12.3,43.5,0.213,100,8.33,rain,0,0,40.7,16.1,351.9,1017.3,20.1,22.3,346.1,29.9,10,,2013-07-18T06:59:45,2013-07-18T21:41:50,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-19,35.2,20.2,28,33.7,20.2,27.3,11.3,38.4,0,0,0,,0,0,34.7,16.2,283.2,1014.4,23.2,22.6,348.8,30.2,10,,2013-07-19T07:00:34,2013-07-19T21:41:08,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-20,35.6,21.3,28.1,35.1,21.3,27.6,11.2,36.8,0,0,0,,0,0,,21.8,111.7,1012.6,26.2,23.1,322.4,28,10,,2013-07-20T07:01:24,2013-07-20T21:40:24,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2013-07-21,31.7,20.9,25.7,31.2,20.9,25.5,12.8,45.8,0.163,100,8.33,rain,0,0,38.9,19.1,31.8,1015.2,47.8,19.3,307.6,26.7,10,,2013-07-21T07:02:15,2013-07-21T21:39:38,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2013-07-22,33.8,16.1,25.5,33.5,16.1,25.2,13.3,50.6,0.019,100,4.17,rain,0,0,,16.6,305.9,1016.1,31.6,22.9,317.1,27.4,10,,2013-07-22T07:03:06,2013-07-22T21:38:51,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-23,33.4,20.4,27.8,32.2,20.4,27.2,11.2,36.9,0,0,0,,0,0,40.7,23.7,242.3,1013.6,34,22.7,342.7,29.7,10,,2013-07-23T07:03:58,2013-07-23T21:38:02,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-24,35.7,18.2,27.9,34.3,18.2,27,9.2,32.5,0,0,0,,0,0,40.7,19,246.3,1015.5,7,26,350.9,30.3,10,,2013-07-24T07:04:51,2013-07-24T21:37:11,0.55,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-25,36.1,18.9,28.7,35.3,18.9,28,10,32.4,0,0,0,,0,0,51.8,20.1,236.8,1014.2,9,24.6,348.2,30.1,10,,2013-07-25T07:05:44,2013-07-25T21:36:19,0.59,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-26,34.6,18.8,27.9,33.8,18.8,27.2,11.1,37.4,0,0,0,,0,0,76,23.4,205.7,1011,9.1,25.9,348.4,30.2,10,,2013-07-26T07:06:37,2013-07-26T21:35:24,0.62,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-27,26.5,19.2,21.9,26.5,19.2,21.9,9.9,47.5,0.013,100,4.17,rain,0,0,53.6,27.1,228.2,1010.6,38.8,20.8,280.5,24.5,9,,2013-07-27T07:07:32,2013-07-27T21:34:29,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-28,26.1,16.8,21.8,26.1,16.8,21.8,9,44.8,0.068,100,4.17,rain,0,0,48.2,29.1,235.6,1015,48.7,23.6,292.2,25.2,9,,2013-07-28T07:08:26,2013-07-28T21:33:31,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-29,29.9,12.5,21.7,28.5,12.5,21.4,8.5,46.3,0.033,100,4.17,rain,0,0,27.7,11.9,249.2,1022.5,16.3,28.3,346,29.9,10,,2013-07-29T07:09:21,2013-07-29T21:32:32,0.75,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-30,34.8,15.3,25.4,32.8,15.3,24.6,6.2,31.2,0,0,0,,0,0,,14,24.1,1022.6,0.1,30.5,354.3,30.7,10,,2013-07-30T07:10:17,2013-07-30T21:31:31,0.75,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-07-31,37.2,18.6,28,35.7,18.6,27.4,8.3,30.4,0,0,0,,0,0,37.1,17.4,124.3,1017.5,0.4,29.5,346.6,29.9,10,,2013-07-31T07:11:12,2013-07-31T21:30:29,0.79,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-01,38.1,19.2,29.6,37.2,19.2,28.8,9.2,29.5,0,0,0,,0,0,37.1,22.3,185.9,1012.8,6.7,28.4,338.1,29.1,10,,2013-08-01T07:12:08,2013-08-01T21:29:25,0.82,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-02,34.2,22.3,28.9,33.2,22.3,28.2,10.7,33.1,0,0,0,,0,0,55.4,25,206.7,1013.7,39,29.9,308.7,26.7,9,,2013-08-02T07:13:05,2013-08-02T21:28:20,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-03,34,17.8,26.9,31.8,17.8,26,6.6,29.4,0,0,0,,0,0,40.7,22.2,246.3,1016.8,9,29.5,340.3,29.5,10,,2013-08-03T07:14:02,2013-08-03T21:27:13,0.88,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-04,35.2,14.9,26,33.1,14.9,25.2,4.4,26.2,0,0,0,,0,0,,15.1,268.5,1018.2,1,30.7,345.2,29.8,10,,2013-08-04T07:14:58,2013-08-04T21:26:05,0.92,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-05,35,17.1,27,33.2,17.1,26.1,6.4,28.3,0,0,0,,0,0,37.1,22.5,241.6,1015.2,6.6,29,341.7,29.6,10,,2013-08-05T07:15:56,2013-08-05T21:24:56,0.95,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-06,32.1,19.3,26.5,30.9,19.3,25.9,8.2,31.9,0,0,0,,0,0,55.4,30.6,233.7,1013.2,41.7,27.6,241.1,20.7,9,,2013-08-06T07:16:53,2013-08-06T21:23:45,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-07,30,19.7,24.9,29,19.7,24.7,10.3,40.4,0.047,100,4.17,rain,0,0,46.4,22.8,285.5,1011.2,56.1,22.5,295.7,25.7,10,,2013-08-07T07:17:50,2013-08-07T21:22:32,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-08,30,15.2,22.6,28.7,15.2,22.3,9,44,0,0,0,,0,0,,15,52.7,1018.6,8.6,28.4,338.4,29.4,10,,2013-08-08T07:18:48,2013-08-08T21:21:19,0.05,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-09,34.5,15.4,24.7,33.5,15.4,24.2,10,42.2,0,0,0,,0,0,24.1,21.5,27.7,1022.7,0,30.6,338.1,29.2,10,,2013-08-09T07:19:46,2013-08-09T21:20:04,0.09,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-10,36.9,19.6,28.1,36.7,19.6,27.7,9.9,33.4,0,0,0,,0,0,,12.8,1.2,1019.6,1.8,30.1,333.4,28.9,10,,2013-08-10T07:20:44,2013-08-10T21:18:48,0.12,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-11,37.9,20,29.5,37,20,28.8,8.1,27,0,0,0,,0,0,37.1,14.9,260.8,1016.6,4.3,28.3,327.6,28.4,10,,2013-08-11T07:21:42,2013-08-11T21:17:30,0.16,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-12,35.9,21.4,28.2,35,21.4,27.8,11.1,35.8,0.232,100,8.33,rain,0,0,35.3,22.3,45.2,1013.7,36.3,21.3,301.6,26,9,,2013-08-12T07:22:40,2013-08-12T21:16:12,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-13,35,21.1,27.6,33.9,21.1,27.2,12.5,40.7,0.239,100,8.33,rain,0,0,35.3,22.7,31.1,1015.1,34.8,26.2,321.2,27.7,9,,2013-08-13T07:23:38,2013-08-13T21:14:52,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-14,35.8,21.2,28.4,35.2,21.2,28,13,40.6,0,0,0,,0,0,40.7,14,92.7,1016.5,9.7,26.5,320,27.7,9,,2013-08-14T07:24:36,2013-08-14T21:13:32,0.25,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-15,36.3,22.3,28.6,36.6,22.3,28.5,13.5,40.5,0,0,0,,0,0,,14.8,2.4,1016.1,29.8,23.8,304.6,26.3,9,,2013-08-15T07:25:34,2013-08-15T21:12:10,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-16,36.4,22,28.7,35.5,22,28.1,11.7,37.5,0.167,100,4.17,rain,0,0,51.8,27.9,199,1015.5,28.7,22.5,294,25.3,9,,2013-08-16T07:26:33,2013-08-16T21:10:47,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-17,34.6,19.5,27.2,33.7,19.5,26.7,12.2,42.1,0,0,0,,0,0,37.1,16.6,331.1,1015.9,29.5,25.3,313,27.1,9,,2013-08-17T07:27:31,2013-08-17T21:09:23,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-18,35.2,20.4,27.8,34.4,20.4,27.5,13,43,0,0,0,,0,0,,10.5,99.8,1016,13,27.7,312.4,26.7,9,,2013-08-18T07:28:29,2013-08-18T21:07:58,0.41,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-19,37.6,19.9,28.8,37.2,19.9,28.5,11.7,36.3,0,0,0,,0,0,66.6,15.1,311.1,1017.1,7.4,26.5,311.7,26.9,9,,2013-08-19T07:29:27,2013-08-19T21:06:32,0.44,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-20,37,20.7,29,37,20.7,28.7,13.8,42.3,0,0,0,,0,0,,17.5,29.2,1018.6,0.5,30.3,311.2,26.7,9,,2013-08-20T07:30:25,2013-08-20T21:05:05,0.48,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-21,37.8,20.2,29.2,37.5,20.2,28.9,11,35,0,0,0,,0,0,33.5,18.4,213.6,1016.9,2.6,29.6,302.1,26.1,9,,2013-08-21T07:31:24,2013-08-21T21:03:37,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-22,35.2,19.7,27.9,33.5,19.7,27,7.3,28.2,0,0,0,,0,0,,24.7,226.8,1013.5,25.6,24.7,260,22.5,9,,2013-08-22T07:32:22,2013-08-22T21:02:09,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-23,35.4,16.7,26.4,34,16.7,25.7,5.9,28.1,0,0,0,,0,0,27.7,11.2,22.1,1013.2,16.6,23,298.8,25.7,9,,2013-08-23T07:33:20,2013-08-23T21:00:39,0.58,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-24,34.5,19.2,26.4,34.6,19.2,26.5,12.5,44,0,0,0,,0,0,44.3,26.1,31.6,1013.5,9.9,19.6,299.5,26,9,,2013-08-24T07:34:18,2013-08-24T20:59:09,0.61,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-25,32.9,17.9,24.6,32,17.9,24.4,10.9,44.1,0,0,0,,0,0,,22.3,0.2,1012.7,9.4,28.1,298.2,25.6,9,,2013-08-25T07:35:16,2013-08-25T20:57:38,0.64,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2013-08-26,31.2,17.6,24.3,30.3,17.6,24.1,11.7,47,0,0,0,,0,0,31.3,18.4,27.6,1009.5,27.8,21.3,293.7,25.2,9,,2013-08-26T07:36:14,2013-08-26T20:56:06,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-27,31.5,17.2,24.1,31.3,17.2,24,12.3,49.2,0,0,0,,0,0,,14.3,2,1012.5,30.2,20.5,286,24.6,9,,2013-08-27T07:37:12,2013-08-27T20:54:34,0.71,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-28,28.5,18.4,22.1,28.5,18.4,22.1,11.3,51.1,1.432,100,4.17,rain,0,0,50.7,19.7,28.4,1014.8,60.4,17.2,181.6,15.7,7,,2013-08-28T07:38:10,2013-08-28T20:53:01,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-29,28.4,15.9,20.6,27.7,15.9,20.6,11.7,57.7,0.469,100,4.17,rain,0,0,,30.1,65.9,1018,46.9,18.8,206.9,18,6,,2013-08-29T07:39:08,2013-08-29T20:51:27,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-30,29.5,15.4,22.1,28.4,15.4,21.9,11.1,52.2,0.007,100,4.17,rain,0,0,,11.2,40.4,1019.7,32.8,24,287.4,24.8,9,,2013-08-30T07:40:06,2013-08-30T20:49:53,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-08-31,30.9,15.5,23.2,29.4,15.5,22.8,10.4,48.5,0,0,0,,0,0,35.3,14.8,9.8,1021,9.7,27.2,294.4,25.4,9,,2013-08-31T07:41:04,2013-08-31T20:48:18,0.84,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
Madrid,2013-09-01,31.9,16.6,23.9,30.4,16.6,23.6,9.1,41.3,0,0,0,,0,0,,16.5,28.9,1020.9,11.7,26,290.9,25.2,9,,2013-09-01T07:42:01,2013-09-01T20:46:42,0.87,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,LETO,08219099999,08223099999,08215099999"
Madrid,2013-09-02,31.8,16.6,24.8,30.5,16.6,24.3,9.4,39.8,0,0,0,,0,0,,11.2,48.6,1021.8,34.8,29,288.5,25,9,,2013-09-02T07:42:59,2013-09-02T20:45:06,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-09-03,33.3,17.1,25,32.2,17.1,24.5,9.1,37.6,0,0,0,,0,0,27.7,9.8,117.5,1021.3,6.3,28.8,284.9,24.7,9,,2013-09-03T07:43:57,2013-09-03T20:43:29,0.93,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-09-04,32,16.6,24.7,30.8,16.6,24.3,9.4,39.2,0,0,0,,0,0,27.7,14.2,118.9,1018.8,2.2,28.6,283.1,24.4,9,,2013-09-04T07:44:54,2013-09-04T20:41:52,0.97,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-09-05,29.8,17.2,23.5,28.8,17.2,23.3,12.1,51.2,0.017,100,4.17,rain,0,0,27.7,16.8,129.9,1014.2,16.2,23.2,277.5,23.8,9,,2013-09-05T07:45:52,2013-09-05T20:40:15,0,Rain,Clear conditions throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-09-06,28.5,18.1,22.7,28.2,18.1,22.6,12.3,52.7,0.135,100,4.17,rain,0,0,33.5,23,245.4,1012.4,39.3,21.2,262.7,22.7,8,,2013-09-06T07:46:50,2013-09-06T20:38:37,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2013-09-07,26.3,15.7,21.1,26.3,15.7,21.1,11.8,56.4,0.519,100,8.33,rain,0,0,46.4,23.8,264.1,1013.7,60,19.4,248,21.2,8,,2013-09-07T07:47:47,2013-09-07T20:36:58,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,LETO,08219099999,08213099999,08223099999,08215099999"
Madrid,2013-09-08,27.9,15,20.7,27,15,20.6,11.6,61,2.499,100,12.5,rain,0,0,40.7,17.8,255.3,1018.9,44.5,16.7,254.1,22,8,,2013-09-08T07:48:45,2013-09-08T20:35:20,0.1,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"08221099999,08224099999,LEMD,LEVS,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2013-09-09,29.5,13.6,21.2,27.9,13.6,20.9,7.1,46,0,0,0,,0,0,29.5,13,358.2,1022.8,22.2,25.7,239.9,20.9,8,,2013-09-09T07:49:42,2013-09-09T20:33:41,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
