name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Madrid,2021-01-11,3.7,-6.1,-0.7,3.7,-6.1,-0.9,-4.7,75,0.011,100,4.17,"rain,snow",0,1.2,9,6.2,289.3,1023.3,7.6,15,70.3,6.1,2,,2021-01-11T08:37:16,2021-01-11T18:08:36,0.94,"Snow, Rain",Clear conditions throughout the day with afternoon rain or snow.,rain,"08221099999,08224099999,LEMD,LEVS,08219099999,08213099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-12,2,-9.2,-3.5,2,-9.2,-3.6,-6.7,79.3,0,0,0,,0,1.2,12.6,6.7,97.2,1032.1,0,10.8,70.5,6.1,2,,2021-01-12T08:36:59,2021-01-12T18:09:40,0.97,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-13,6.5,-8.8,-2.2,6.5,-8.8,-2.3,-6,77.3,0,0,0,,16.3,10.7,10.1,5.3,359.9,1032.9,3.6,10.3,69.3,6.1,2,,2021-01-13T08:36:40,2021-01-13T18:10:45,0,Clear,Clear conditions throughout the day.,snow,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-14,5.8,-6.3,-1,5.8,-6.3,-1.3,-4.7,77.5,0,0,0,,0,14.5,34.9,6.1,88.7,1030.3,28.1,10.2,64.8,5.5,2,,2021-01-14T08:36:19,2021-01-14T18:11:50,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,D4212,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-15,6.4,-5,0.2,6.4,-5,-0.1,-2.5,82.9,0,0,0,,0.3,13.6,28.8,8.6,148.2,1030.3,7.6,10,71.7,6.2,2,,2021-01-15T08:35:55,2021-01-15T18:12:57,0.07,Clear,Clear conditions throughout the day.,snow,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-16,7.7,-5.8,0.6,6.7,-5.8,0.5,-2.6,81.3,0,0,0,,0,12,16.9,8.3,283.1,1030.9,9.8,6.4,72.6,6.1,2,,2021-01-16T08:35:29,2021-01-16T18:14:05,0.1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-17,8.2,-4,0.9,8.2,-4,0.8,-3.9,73,0,0,0,,0,10.8,10.4,7.9,37.8,1031.9,8.8,9.9,72.1,6.3,2,,2021-01-17T08:35:02,2021-01-17T18:15:13,0.14,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-18,8.6,-2.3,2.6,8.3,-2.3,2.5,-1,78,0,0,0,,0,9.9,20.5,6.3,17.9,1029.9,3.5,11.8,78.9,6.8,3,,2021-01-18T08:34:32,2021-01-18T18:16:22,0.17,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-19,7.3,-1.7,2.5,6.4,-1.7,2.1,-0.2,82.9,0,0,0,,0,8.2,15.8,6.9,56.9,1026.4,21.7,10.1,66.3,5.7,2,,2021-01-19T08:34:00,2021-01-19T18:17:31,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-20,6.2,0.7,3.5,6.1,-1,2.3,2.6,94,1.082,100,54.17,rain,0,7.2,79.6,12.5,28.1,1014.2,85.2,5.8,12,1.1,1,,2021-01-20T08:33:26,2021-01-20T18:18:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-21,10.1,5.7,8,10.1,2.2,4.9,7.2,94.7,1.045,100,50,rain,0,2.8,88.9,33.1,217.8,1013.1,95.8,10.5,15.4,1.2,1,,2021-01-21T08:32:50,2021-01-21T18:19:52,0.26,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,D9945,08215099999"
Madrid,2021-01-22,10.6,5.6,8.1,10.6,1.9,4.9,4.6,79.5,5.953,100,50,rain,0,0.9,111.2,51.3,239.8,1010.7,70.3,14.8,51.8,4.5,2,,2021-01-22T08:32:11,2021-01-22T18:21:03,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08215099999,08220099999"
Madrid,2021-01-23,9.2,3.6,6.3,5.9,0.1,2.4,4.9,91.1,0.933,100,33.33,rain,0,0.7,105.5,39.8,224.6,1014.5,84.7,14.5,13.6,1,1,,2021-01-23T08:31:31,2021-01-23T18:22:15,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-24,12.1,8.1,9.7,12.1,5.1,7.9,4.1,69.3,0.115,100,20.83,rain,0,0.6,88.9,40.8,251.7,1012.8,65.3,16.3,56.5,4.8,3,,2021-01-24T08:30:49,2021-01-24T18:23:27,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-25,13.1,7.6,10.5,13.1,4.8,9,9.2,91.9,0.16,100,16.67,rain,0,0.5,87.1,30.8,232.3,1013.1,92.5,14.9,25.4,2.1,1,,2021-01-25T08:30:05,2021-01-25T18:24:39,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-26,14.6,9.6,11.6,14.6,8.1,11.4,10.5,92.8,0,0,0,,0,0.2,22,19.9,245.9,1022,85.5,11.9,27.2,2.2,1,,2021-01-26T08:29:19,2021-01-26T18:25:52,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-27,18.3,9.7,13.3,18.3,8.1,13.3,11.1,87.7,0.071,100,12.5,rain,0,0.1,18,15.4,266.7,1024.9,69.3,11.1,53.5,4.6,2,,2021-01-27T08:28:31,2021-01-27T18:27:04,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-28,11.6,9.6,10.6,11.6,9.6,10.6,10,96.2,0.005,100,8.33,rain,0,0.1,10.4,8.9,229.6,1025.5,94.1,6.1,13.1,1.2,1,,2021-01-28T08:27:42,2021-01-28T18:28:18,0.5,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-29,11.2,8.6,9.6,11.2,7.6,9.2,8.5,93.1,0,0,0,,0,0.2,15.5,10.1,232.6,1022.5,81.9,10,21.6,1.9,1,,2021-01-29T08:26:50,2021-01-29T18:29:31,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-30,12.8,8.5,10.2,12.8,5,8.4,6,77.1,4.699,100,29.17,rain,0,0,92.5,35,246.9,1013.9,74.5,15.4,72.1,6,2,,2021-01-30T08:25:57,2021-01-30T18:30:44,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-01-31,12.2,8.4,10.2,12.2,4.4,8.5,5.8,75.1,0.095,100,12.5,rain,0,0,85.3,36.7,241.8,1013.5,76,16.3,58.2,5,2,,2021-01-31T08:25:02,2021-01-31T18:31:58,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-01,15.7,8.2,11.4,15.7,4.7,10.5,6.6,73.1,0,0,0,,0,0,90.7,32.8,246.6,1015.3,27.2,18.4,77.8,6.7,3,,2021-02-01T08:24:05,2021-02-01T18:33:11,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,F7959,08223099999,08222099999,D9945"
Madrid,2021-02-02,12.5,8.5,10.1,12.5,5.5,8.9,8.4,89.2,0.001,100,4.17,rain,0,0,28.8,21,228.1,1018.2,87.5,14,14.5,1.2,1,,2021-02-02T08:23:06,2021-02-02T18:34:25,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-03,11.6,8.5,9.9,11.6,6.4,9.2,8,88.1,0.103,100,20.83,rain,0,0,33.5,14.9,189.9,1015.2,81.1,12.8,17.2,1.4,1,,2021-02-03T08:22:06,2021-02-03T18:35:39,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,D4212,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-04,12.7,9.2,10.7,12.7,8.2,10.5,8.2,84.9,0.001,100,4.17,rain,0,0,23.4,14.7,159.9,1010.9,82.5,11.7,48.7,4.2,3,,2021-02-04T08:21:05,2021-02-04T18:36:52,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-05,15.9,9.1,11.8,15.9,7.8,11.4,6.8,72.9,2.615,100,25,rain,0,0,25.6,22.1,78.8,1004.6,36.6,14,69,5.8,3,,2021-02-05T08:20:01,2021-02-05T18:38:06,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-06,11.1,7.3,9,11.1,6.3,8.1,7.4,89.8,10.554,100,54.17,rain,0,0,24.1,14.4,186.1,1002.5,79.9,13.4,38.4,3.2,2,,2021-02-06T08:18:56,2021-02-06T18:39:19,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-07,10.6,5.1,7.4,10.6,1,5.5,3,74.8,0.552,100,16.67,rain,0,0.1,44.6,29.6,242.9,1007.7,74.6,17.2,64.3,5.4,3,,2021-02-07T08:17:50,2021-02-07T18:40:33,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-08,10.2,5.6,7.4,10.2,1.3,4.3,5.4,87.4,9.13,100,62.5,rain,0,0.4,46.1,33,233.6,1004.9,79.1,14.2,46.7,4,2,,2021-02-08T08:16:42,2021-02-08T18:41:46,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-09,9.1,5.6,7.2,5.5,1.8,3.7,6,91.9,12.963,100,79.17,rain,0,0.7,79.6,33.1,214.2,1006,87.5,11.7,19.2,1.6,1,,2021-02-09T08:15:33,2021-02-09T18:42:59,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08224099999,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,F7959,08223099999,08222099999,D9945"
Madrid,2021-02-10,14.2,6.2,9.3,14.2,2.4,7.2,4.6,74.7,7.155,100,33.33,rain,0,0.3,76,36.7,243.9,1006.7,55.5,12.9,93.2,8.1,3,,2021-02-10T08:14:22,2021-02-10T18:44:12,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08224099999,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,F7959,08223099999,08222099999,D9945"
Madrid,2021-02-11,12.8,6.3,9.8,12.8,6.3,9.5,8.5,91.3,0,0,0,,0,0,14.8,14.8,247.2,1018.7,80.4,8.1,20.8,1.7,1,,2021-02-11T08:13:10,2021-02-11T18:45:24,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,LEMD,LEVS,LETO,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-12,14.5,8.5,11.3,14.5,6.4,11.1,7.2,77.3,1.8,100,29.17,rain,0,0,50,29,264.4,,58.9,8.9,70.6,6,3,,2021-02-12T08:11:56,2021-02-12T18:46:37,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"LEMD,LEVS,LETO,F7959,D9945"
Madrid,2021-02-13,16.1,4,9.7,16.1,2.2,9,3.7,68.9,0,0,0,,0,0,21.2,13.8,268.6,1025.8,54.7,14.4,90,7.8,3,,2021-02-13T08:10:42,2021-02-13T18:47:49,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,F7959,08223099999,08222099999,D9945"
Madrid,2021-02-14,15.2,5,9.6,15.2,4.7,9.5,4.4,71.6,0,0,0,,0,0.3,15.8,8.5,116.9,1029.6,36.2,17.3,98.7,8.6,3,,2021-02-14T08:09:25,2021-02-14T18:49:01,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,08213099999,F7959,08223099999,08222099999,D9945"
Madrid,2021-02-15,14.6,6.7,10.2,14.6,5.6,9.6,5.6,73.7,0,0,0,,0,0.5,18,10.3,61.6,1031.9,73.6,15.3,78.5,6.9,3,,2021-02-15T08:08:08,2021-02-15T18:50:13,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-16,14.5,5.4,9.5,14.5,3.8,9.2,5,74.3,0,0,0,,0,0.5,20.5,14.2,181.8,1027.8,70.8,14.1,78.3,6.7,3,,2021-02-16T08:06:50,2021-02-16T18:51:24,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-17,16.2,5.5,10.4,16.2,5.5,10.4,5.6,73.7,0,0,0,,0,0.4,32.8,10.3,163.2,1023,47.6,14.2,112.7,9.6,5,,2021-02-17T08:05:30,2021-02-17T18:52:36,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-18,15.5,5.2,10,15.5,5.2,10,3.5,67.3,0,0,0,,0,0.3,36.4,27.1,224,1019,49.6,11.1,88,7.5,3,,2021-02-18T08:04:09,2021-02-18T18:53:47,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-19,18.2,5,10.7,18.2,4.7,10.6,3.1,62.7,0,0,0,,0,0.1,12.2,18.4,195.6,1020.8,30.8,12.1,104.4,8.9,3,,2021-02-19T08:02:48,2021-02-19T18:54:57,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08224099999,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,F7959,08223099999,08222099999,D9945"
Madrid,2021-02-20,17.8,5.3,11.5,17.8,3.3,10.9,0.8,51.6,0,0,0,,0,0,53.6,22.5,149.8,1009.9,67.1,10.9,94.6,8.1,4,,2021-02-20T08:01:25,2021-02-20T18:56:08,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"LEMD,LEVS,LETO,08219099999,08222099999,08223099999,D9945,08220099999"
Madrid,2021-02-21,12.2,5.5,9.7,12.2,2.7,8.2,5.3,74.8,4.693,100,25,rain,0,0,28.1,21.3,143.7,1007.3,88,10,31,2.7,1,,2021-02-21T08:00:01,2021-02-21T18:57:18,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08224099999,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999,D9945"
Madrid,2021-02-22,11.2,5.5,7.6,11.2,1.4,5.6,1.8,68.1,0.843,100,16.67,rain,0,0.3,23,23.9,287.2,1017.4,68.5,17.4,62.4,5.4,3,,2021-02-22T07:58:36,2021-02-22T18:58:27,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-23,13.2,3.9,8.3,13.2,2.9,7.9,3.2,71.9,0,0,0,,0,0.6,18.4,12,73.6,1031.9,21.2,16.6,149.5,13.1,6,,2021-02-23T07:57:10,2021-02-23T18:59:37,0.38,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-24,14.7,5.5,9.6,14.7,4.6,9,5.2,75,0,0,0,,0,0.5,83.5,19.9,86.4,1032.3,26.7,15.2,86.4,7.4,3,,2021-02-24T07:55:43,2021-02-24T19:00:46,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-25,13.5,7.1,10,13.5,5.6,9.3,5.2,72.9,0,0,0,,0,0.5,29.2,10.8,41,1028.6,57.3,14.3,68.6,6,2,,2021-02-25T07:54:16,2021-02-25T19:01:55,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-26,15.6,7.1,11.3,15.6,6.2,11,4.6,64.5,0,0,0,,0,0.4,29.2,8,33.1,1028.1,86.6,13.7,110,9.5,4,,2021-02-26T07:52:47,2021-02-26T19:03:03,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-27,19.7,7.3,12.4,19.7,7.3,12.4,2.3,52.8,0,0,0,,0,0.3,19.4,7.3,16.9,1023.9,54.2,15.1,122.8,10.7,4,,2021-02-27T07:51:18,2021-02-27T19:04:11,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-02-28,14.4,5.6,10,14.4,3.2,9.4,2.8,61.4,0,0,0,,0,0.3,30.6,22.8,105.6,1020.7,34.1,15,78.7,6.9,3,,2021-02-28T07:49:48,2021-02-28T19:05:19,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,F7959,08213099999,08223099999,08222099999,D9945"
Madrid,2021-03-01,9.8,7.5,8.6,9.6,6,7.3,4.1,73.5,0,0,0,,0,0.1,16.2,14.1,65.6,1022.1,72.3,13.8,15.5,1.3,1,,2021-03-01T07:48:17,2021-03-01T19:06:27,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08213099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-03-02,13.7,8.5,10.7,13.7,7.5,10.4,5.4,70.7,0,0,0,,0,0,22.1,10.8,86.8,1026,81.2,12.5,53,4.6,2,,2021-03-02T07:46:46,2021-03-02T19:07:34,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-03-03,14.3,9.1,11.2,14.3,9.1,11.2,6.5,73.2,0,0,0,,0,0.1,13.7,6.5,30.4,1028.1,83.5,11.3,65.1,5.6,2,,2021-03-03T07:45:14,2021-03-03T19:08:41,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,F7959,08223099999,08222099999,D9945,08220099999,08215099999"
Madrid,2021-03-04,13,6.3,9.3,13,6.3,9.3,6.6,83.3,0,0,0,,0,0.1,9.9,7,348.2,1022.1,43.2,7.8,60.6,5.3,3,,2021-03-04T07:43:41,2021-03-04T19:09:48,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,08219099999,08223099999,08222099999,D9945,08220099999,08215099999"
