name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Madrid,2018-07-18,32.7,21.4,26.9,32,21.4,26.5,11.6,39.8,0,0,0,,0,0,32.2,23.6,224.7,1011.3,3.9,20.2,319,27.5,9,,2018-07-18T06:59:35,2018-07-18T21:41:59,0.18,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999,D9945"
Madrid,2018-07-19,32.6,17.4,25.8,31.9,17.4,25.4,10.9,40.5,0,0,0,,0,0,33.5,17.8,254.1,1012.2,0.2,19.8,290.7,25,8,,2018-07-19T07:00:24,2018-07-19T21:41:18,0.25,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
Madrid,2018-07-20,31.7,17.2,24.7,30.9,17.2,24.5,10.6,41.9,0,0,0,,0,0,33,22.1,268.5,1011.4,11.4,20.4,297.3,25.7,9,,2018-07-20T07:01:14,2018-07-20T21:40:34,0.25,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-07-21,30.2,17.4,23.5,29.8,17.4,23.3,12.5,51.7,0,0,0,,0,0,36.4,16,36.4,1012.2,31.8,21.2,283.2,24.5,9,,2018-07-21T07:02:05,2018-07-21T21:39:49,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-07-22,31.7,18.1,24.7,31.6,18.1,24.6,13.5,51.6,0.002,100,8.33,rain,0,0,30.2,15.4,50.1,1011.3,54.8,21.3,303.1,26.1,10,,2018-07-22T07:02:56,2018-07-22T21:39:02,0.32,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,08226099999,LETO,08213099999,08222099999,08223099999,D9945"
Madrid,2018-07-23,34.3,19.6,27.2,33.7,19.6,27,13.5,45.1,0,0,0,,0,0,22.9,13.5,218.5,1012.2,2.9,20.6,310.7,26.9,9,,2018-07-23T07:03:48,2018-07-23T21:38:14,0.35,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-07-24,32.8,19.5,26.6,32.1,19.5,26.2,11.1,38.8,0,0,0,,0,0,29,17,240.2,1011.2,0.7,20.9,316.3,27.2,9,,2018-07-24T07:04:40,2018-07-24T21:37:23,0.38,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-07-25,34,17.6,26.8,33.9,17.6,26.4,10.9,37.9,0,0,0,,0,0,26.8,13.1,258.2,1011.2,0,20.6,311.3,26.8,9,,2018-07-25T07:05:33,2018-07-25T21:36:31,0.42,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
Madrid,2018-07-26,33.6,18.4,27,33.6,18.4,26.6,11.5,39.2,0,0,0,,0,0,29.3,17.8,252,1010.3,0.6,20.5,309.2,26.7,9,,2018-07-26T07:06:27,2018-07-26T21:35:37,0.45,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,08226099999,LETO,08213099999,08222099999,08223099999,D9945"
Madrid,2018-07-27,33.7,18.1,26.7,33.5,18.1,26.4,11.2,38.9,0,0,0,,0,0,34.2,23.2,253.1,1009.7,22.6,21.5,310,26.5,9,,2018-07-27T07:07:21,2018-07-27T21:34:42,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08272099999,08224099999,D8661,08219099999,08220099999,08215099999,08221099999,08227099999,LEMD,08226099999,LETO,08213099999,08222099999,08223099999,D9945"
Madrid,2018-07-28,33.2,17.3,26.1,31.4,17.3,25.4,8.8,36.3,0,0,0,,0,0,30.4,22.2,237,1010.8,3.8,20.8,341.8,29.4,10,,2018-07-28T07:08:15,2018-07-28T21:33:44,0.52,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08215099999,08220099999,08221099999,LEMD,08226099999,LETO,08213099999,08222099999,08223099999,D9945"
Madrid,2018-07-29,32.1,19.2,26,30.9,19.2,25.5,10.7,39.9,0,0,0,,0,0,21.7,18.5,237.1,1012.1,3.9,21.1,313.8,27,9,,2018-07-29T07:09:10,2018-07-29T21:32:46,0.55,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-07-30,33.7,18.7,26.5,32.9,18.7,25.9,9.4,35.7,0,0,0,,0,0,22.9,14.9,241.8,1013.3,2.8,21,309.9,26.7,9,,2018-07-30T07:10:06,2018-07-30T21:31:45,0.59,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-07-31,35.2,18.4,27.2,35.3,18.4,26.8,11.4,38.7,0,0,0,,0,0,20.4,14.5,198.5,1013,1.6,20.5,326,28.2,9,,2018-07-31T07:11:01,2018-07-31T21:30:43,0.62,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,08226099999,LETO,08213099999,08222099999,08223099999,D9945"
Madrid,2018-08-01,37.2,19.7,29.2,36.7,19.7,29,12.4,36.7,0,0,0,,0,0,16.8,9.2,40.7,1012.5,0.3,21.3,299.4,25.8,9,,2018-08-01T07:11:57,2018-08-01T21:29:40,0.66,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,08226099999,LETO,08213099999,08222099999,08223099999,D9945"
Madrid,2018-08-02,38.5,22.1,30.7,40,22.1,30.7,13.3,35.6,0,0,0,,0,0,19.4,9.1,42,1013.8,1.4,21.2,294.9,25.4,9,,2018-08-02T07:12:54,2018-08-02T21:28:35,0.69,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,08226099999,LETO,08213099999,08222099999,08223099999,D9945"
Madrid,2018-08-03,40.2,25.4,32.5,42.4,25.4,33.1,15.7,37.6,0,0,0,,0,0,34.1,14,26,1013.5,4.1,19.4,276.4,23.7,8,,2018-08-03T07:13:50,2018-08-03T21:27:28,0.73,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,08226099999,LETO,08213099999,08222099999,08223099999,D9945"
Madrid,2018-08-04,39.3,21.1,31.2,38.4,21.1,30.3,11,30.2,0,0,0,,0,0,24.4,18.9,14.7,1016.8,0.9,18.9,302,26.2,9,,2018-08-04T07:14:47,2018-08-04T21:26:21,0.75,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-05,36.9,24.1,30.5,38.6,24.1,30.6,14.1,37.9,0,0,0,,0,0,32.9,15.5,35.8,1013.2,6.2,20.5,293.3,25.5,9,,2018-08-05T07:15:44,2018-08-05T21:25:11,0.79,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-06,38.3,22.6,30.2,37.7,22.6,30,13.1,36.1,0.097,100,4.17,rain,0,0,40.1,15.5,9.5,1011.5,21,17.6,246.1,21.5,7,,2018-08-06T07:16:41,2018-08-06T21:24:01,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,08226099999,LETO,08213099999,08222099999,08223099999,D9945"
Madrid,2018-08-07,36.3,23.1,29.9,36.5,23.1,29.2,9.8,32.3,0.138,100,4.17,rain,0,0,29.1,26.2,226.6,1009.1,18,17,282.2,24.5,8,,2018-08-07T07:17:39,2018-08-07T21:22:49,0.86,Rain,Clear conditions throughout the day with morning rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
Madrid,2018-08-08,34.2,19.1,27,34,19.1,26.6,11.2,39.5,0,0,0,,0,0,46.4,25.6,235.8,1008.8,0,16,287.4,24.8,9,,2018-08-08T07:18:36,2018-08-08T21:21:35,0.9,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08215099999,08220099999,08221099999,LEMD,08226099999,LETO,08213099999,08223099999,08222099999,D9945"
Madrid,2018-08-09,31.1,19,25.4,30.5,19,25.2,11.5,42.9,0,0,0,,0,0,29.7,14.4,275.7,1011.7,7.3,21.4,295.7,25.4,9,,2018-08-09T07:19:34,2018-08-09T21:20:21,0.93,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999,D9945"
Madrid,2018-08-10,31.2,17.2,24,31.6,17.2,24,12.7,50,0,0,0,,0,0,50,23.2,51.1,1017.7,30.2,21.5,268.8,23.2,9,,2018-08-10T07:20:32,2018-08-10T21:19:05,0.97,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-11,34,21.9,27.5,34,21.9,27.7,17.1,55.8,0.099,100,8.33,rain,0,0,24.6,12.4,128.9,1017.2,39,17.6,272.9,23.3,9,,2018-08-11T07:21:30,2018-08-11T21:17:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-12,34.7,23.1,28.6,35.8,23.1,28.7,16.1,48.9,0,0,0,,0,0,33.4,20.8,212.4,1012.2,31.4,20.2,264,23,8,,2018-08-12T07:22:28,2018-08-12T21:16:30,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,08226099999,LETO,08213099999,08222099999,08223099999,D9945"
Madrid,2018-08-13,33.3,20.8,27,33.1,20.8,26.8,13.4,45.1,0,0,0,,0,0,24.7,13,300.9,1010.6,12.2,20.8,289.4,25,9,,2018-08-13T07:23:26,2018-08-13T21:15:10,0.07,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
Madrid,2018-08-14,32.6,19.1,26.1,32.5,19.1,26,13.5,47.5,0,0,0,,0,0,29.4,16.5,41.1,1013.6,2.6,21.8,26,2.4,0,,2018-08-14T07:24:24,2018-08-14T21:13:50,0.1,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-15,33.7,19.4,26.5,33.8,19.4,26.4,13,44.5,0,0,0,,0,0,29.3,16.6,38.2,1013.3,11.5,21.1,26,2.4,0,,2018-08-15T07:25:22,2018-08-15T21:12:28,0.13,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-16,31.6,23.1,26.6,31.8,23.1,26.6,15.2,50.7,0,0,0,,0,0,21.1,13.7,121.4,1011.8,66.2,20.2,90.9,8.1,7,,2018-08-16T07:26:21,2018-08-16T21:11:05,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08215099999,08220099999"
Madrid,2018-08-17,31.2,19.6,25.2,31.5,19.6,25.2,14.2,51.4,0,0,0,,0,0,39.7,18.7,66.9,1013.6,29.5,21.2,264.8,22.9,8,,2018-08-17T07:27:19,2018-08-17T21:09:42,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-18,30.3,17.1,23.3,30.8,17.1,23.4,12.8,53.1,0,0,0,,0,0,45.9,18.2,42.5,1016,35.8,21.2,272.8,23.6,8,,2018-08-18T07:28:17,2018-08-18T21:08:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-19,31.5,19.2,25.1,31.3,19.2,25.1,12.4,45.9,0,0,0,,0,0,26.7,11.6,56,1017,22.5,21.4,270.7,23.5,8,,2018-08-19T07:29:15,2018-08-19T21:06:51,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-20,32.7,20.3,26.5,32.6,20.3,26.2,12,41.4,0,0,0,,0,0,20.7,10.2,54.4,1016,7.4,21,274.8,23.7,8,,2018-08-20T07:30:14,2018-08-20T21:05:25,0.3,Clear,Clear conditions throughout the day.,clear-day,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
Madrid,2018-08-21,34,19.9,26.8,33.9,19.9,26.6,12.4,41.8,0,0,0,,0,0,18.5,9.9,44.1,1013.5,20.5,21,285.6,24.5,8,,2018-08-21T07:31:12,2018-08-21T21:03:57,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-22,33.3,20.3,26.1,32.3,20.3,26,12.8,44.4,0,0,0,,0,0,27.6,15.1,61.1,1013.7,45.1,21,252.5,21.7,8,,2018-08-22T07:32:10,2018-08-22T21:02:29,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08272099999,08224099999,08219099999,08220099999,08215099999,08221099999,08227099999,LEMD,LEVS,08226099999,08213099999,08222099999,08223099999"
Madrid,2018-08-23,33,19.2,25.8,32.8,19.2,25.7,13.6,48.3,0.001,100,4.17,rain,0,0,22,11.4,281.6,1014.6,43.4,20.5,218.1,18.8,8,,2018-08-23T07:33:08,2018-08-23T21:00:59,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08224099999,D8661,08219099999,08220099999,08215099999,08221099999,LEMD,LEVS,08226099999,LETO,08213099999,08222099999,08223099999"
Madrid,2018-08-24,33.5,19.1,26,33.4,19.1,25.7,12.2,45,0,0,0,,0,0,30.3,16.9,347.2,1014.9,30.3,19.9,271.7,23.6,8,,2018-08-24T07:34:06,2018-08-24T20:59:29,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-25,32.6,17.9,25.2,32,17.9,24.9,11.5,44.4,0,0,0,,0,0,29.3,16.2,10.4,1012.4,21.2,21.2,265.7,22.9,8,,2018-08-25T07:35:04,2018-08-25T20:57:59,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-26,31.8,17.1,24.3,31.2,17.1,24.2,11.9,47.4,0,0,0,,0,0,25.3,12.8,40.2,1012.5,55.2,20.4,257.5,22.4,8,,2018-08-26T07:36:02,2018-08-26T20:56:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-27,34.8,18.7,26.9,34.8,18.7,26.6,11.5,39.7,0,0,0,,0,0,22.6,16.6,40,1012.1,26.2,20.5,256.9,22.3,8,,2018-08-27T07:37:00,2018-08-27T20:54:55,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-28,33.6,21.4,27.5,33.8,21.4,27.3,13.2,42.2,0.004,100,4.17,rain,0,0,32.9,21.5,227,1011.7,24.7,19.7,235.7,20.5,8,,2018-08-28T07:37:58,2018-08-28T20:53:22,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-29,31.6,19.5,25.8,31.4,19.5,25.7,12,43.6,0,0,0,,0,0,15.6,7.7,272.8,1013.5,22.1,19,254.8,22.2,8,,2018-08-29T07:38:56,2018-08-29T20:51:48,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-30,32.1,20.1,25.6,32.5,20.1,25.7,14.6,52,0,0,0,,0,0,29.3,16.3,47.9,1015.5,17.6,20.2,248.4,21.4,8,,2018-08-30T07:39:54,2018-08-30T20:50:14,0.64,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-08-31,34,21,26.9,33.8,21,26.9,14.5,48.3,0,0,0,,0,0,26.9,14.3,41.2,1014.3,24,20.2,249.1,21.9,6,,2018-08-31T07:40:52,2018-08-31T20:48:39,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-09-01,33.9,20.6,26.7,34.9,20.6,26.7,13.9,46.9,0,0,0,,0,0,32.2,16.8,46.9,1014.4,3.2,20.7,252.3,21.7,8,,2018-09-01T07:41:49,2018-09-01T20:47:03,0.71,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-09-02,35.2,22.4,27.7,35,22.4,27.7,14.1,44.3,0.002,100,4.17,rain,0,0,25.8,15.7,21.9,1012.1,22.1,19.5,228.2,19.8,8,,2018-09-02T07:42:47,2018-09-02T20:45:27,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08219099999,08213099999,08222099999,08223099999,08220099999,08215099999"
Madrid,2018-09-03,31.6,21.7,26.2,31.4,21.7,26.1,14.4,49.5,1.064,100,29.17,rain,0,0,24.4,10.6,123.8,1008.8,55.9,16.1,229.4,19.8,8,,2018-09-03T07:43:45,2018-09-03T20:43:51,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,LEMD,D8661,08226099999,LETO,08213099999,08219099999,08222099999,08223099999,08220099999,08215099999"
