name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Madrid,2009-01-31,10.2,5,7.6,10.2,1,5,2.1,69.8,0.498,100,8.33,rain,0,0,,31,243.5,1005.1,75.7,16.5,,,,,2009-01-31T08:25:06,2009-01-31T18:31:51,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-02-01,4.8,0.8,2.8,2.9,-3.3,0.2,1.2,89.5,15.62,100,25,"rain,snow",0,0,,19,110.5,994.1,88.9,10.6,,,,,2009-02-01T08:24:10,2009-02-01T18:33:05,0.21,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-02-02,6.6,3.2,4.6,6.6,-0.1,3.1,3.4,91.9,18.33,100,25,rain,0,0,,13.3,359,989.6,90.5,11.8,,,,,2009-02-02T08:23:11,2009-02-02T18:34:18,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,08227099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-03,5.4,1.8,4.2,5,-0.3,2.1,2.3,87.8,2.765,100,8.33,"rain,snow",0,0,,27,217,999.4,85.8,13.5,,,,,2009-02-03T08:22:11,2009-02-03T18:35:32,0.25,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"08221099999,08227099999,08224099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-04,9.4,4.4,5.5,5.5,-0.4,2.1,3.6,88.1,6.533,100,25,rain,0,0,,37.4,198.4,998.1,85.4,13,,,,,2009-02-04T08:21:10,2009-02-04T18:36:46,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-05,7.1,3.2,5,5.1,0,2.9,2.5,84,1.441,100,12.5,rain,0,0,,17.9,188.7,996.7,78.2,17.7,,,,,2009-02-05T08:20:06,2009-02-05T18:37:59,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-06,5.1,0.4,3.1,2.7,-4.7,-1.2,0,81.5,5.864,100,20.83,"rain,snow",0,0,,29.7,252.3,995.6,77.3,15.6,,,,,2009-02-06T08:19:01,2009-02-06T18:39:13,0.39,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain or snow throughout the day.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-07,6.5,-1,2.8,3.2,-4.4,-0.8,-4.5,60,0,0,0,,0,0,,28.9,285.2,1004.1,27,19.5,,,,,2009-02-07T08:17:55,2009-02-07T18:40:26,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-02-08,8.9,0.5,5.2,5.6,-3.2,1.7,-0.6,66.6,0.026,100,8.33,rain,0,0,,30.3,244.5,1013.5,48.6,19.8,,,,,2009-02-08T08:16:47,2009-02-08T18:41:39,0.46,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-02-09,11.2,6.8,8.9,11.2,3,6.1,6.4,84.5,0.254,100,4.17,rain,0,0,,31.4,232.7,1018.3,77.9,18.6,,,,,2009-02-09T08:15:38,2009-02-09T18:42:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-10,12,5.2,9.1,12,3.8,7.5,0.7,58.3,0.362,100,4.17,rain,0,0,,34.2,277.1,1021.1,56,17.9,,,,,2009-02-10T08:14:27,2009-02-10T18:44:05,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-11,11.8,0.1,5.9,11.8,-1.6,5,-1.6,60.8,0.008,100,4.17,rain,0,0,,23.1,329.5,1025.3,19.4,18.8,,,,,2009-02-11T08:13:15,2009-02-11T18:45:18,0.56,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-12,13.9,1.5,7.8,13.9,1.5,7,0.6,62.3,0,0,0,,0,0,,21.2,12.1,1022,16.2,19,,,,,2009-02-12T08:12:02,2009-02-12T18:46:30,0.59,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,08227099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-13,15.6,0.8,7.2,15.6,-1.3,6.9,-1.8,58.1,0,0,0,,0,0,,12.4,30,1019.8,1.1,19,,,,,2009-02-13T08:10:47,2009-02-13T18:47:43,0.62,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-14,16.8,-1.1,6.8,16.8,-3.9,5.8,-2,58.3,0,0,0,,0,0,,9.6,350.8,1018.1,0.7,19.6,,,,,2009-02-14T08:09:31,2009-02-14T18:48:55,0.66,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-02-15,13.3,1.1,6.6,13.3,-2,5.3,-0.2,63.1,0,0,0,,0,0,,14.8,27.3,1019.8,10.1,19.4,,,,,2009-02-15T08:08:14,2009-02-15T18:50:06,0.69,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-02-16,11.5,-0.5,5.2,11.5,-2.8,4.5,-0.1,71.3,0,0,0,,0,0,,9.4,349.4,1021.5,31.6,16.6,,,,,2009-02-16T08:06:56,2009-02-16T18:51:18,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-17,14.1,-0.2,5.9,14.1,-2.9,4.8,-3.5,54.3,0,0,0,,0,0,,14.8,342.1,1023.1,19,16.8,,,,,2009-02-17T08:05:36,2009-02-17T18:52:29,0.75,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-18,17.8,-0.6,7.3,17.8,-2.9,6.9,-1.6,58.6,0,0,0,,0,0,,12.5,302.2,1020.4,13.1,16.8,,,,,2009-02-18T08:04:16,2009-02-18T18:53:40,0.79,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-19,16.4,-0.2,7.8,16.4,-3,7.4,-2.8,51.3,0,0,0,,0,0,,9.4,5.3,1019.6,2.9,18.8,,,,,2009-02-19T08:02:54,2009-02-19T18:54:51,0.82,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-20,11.8,1.4,6.4,11.8,0.6,5.3,1.2,70.1,0,0,0,,0,0,,17.8,74.9,1023.2,40.5,16.8,,,,,2009-02-20T08:01:31,2009-02-20T18:56:01,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-21,15.7,0.5,7.7,15.7,0.5,7.3,0.5,65.1,0,0,0,,0,0,,16.3,344.8,1026.9,30.7,12.3,,,,,2009-02-21T08:00:07,2009-02-21T18:57:11,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-02-22,15.3,1.5,7.9,15.3,-0.9,6.9,-3.5,45.8,0,0,0,,0,0,,18.4,4.4,1028.3,0,19.3,,,,,2009-02-22T07:58:42,2009-02-22T18:58:21,0.92,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-02-23,18.2,0.8,8.5,18.2,-1.5,7.8,0,59.9,0,0,0,,0,0,,10.8,8.1,1020.5,5,17.8,,,,,2009-02-23T07:57:17,2009-02-23T18:59:30,0.95,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-24,17.8,1.7,9.3,17.8,-0.6,8.9,0.4,57,0,0,0,,0,0,,9.8,296.5,1016.4,0.4,18.4,,,,,2009-02-24T07:55:50,2009-02-24T19:00:40,0.98,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-25,16.6,2.9,8.9,16.6,1.7,8.5,3.3,70.1,0,0,0,,0,0,,12.4,113,1022.7,11.4,12.6,,,,,2009-02-25T07:54:22,2009-02-25T19:01:48,0,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-26,16.8,2.3,8.9,16.8,-0.2,8.3,2.2,66.7,0,0,0,,0,0,,9,21.6,1025.8,1.1,12.4,,,,,2009-02-26T07:52:54,2009-02-26T19:02:57,0.05,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-27,18.9,1.1,8.9,18.9,-1.3,8.3,-1.8,54.8,0,0,0,,0,0,,9.4,25.3,1018.9,31,14.6,,,,,2009-02-27T07:51:25,2009-02-27T19:04:05,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-02-28,12.4,3.1,8,12.4,0.7,7.2,1.1,62.4,0,0,0,,0,0,,12.1,8.5,1012.1,61.5,17.5,,,,,2009-02-28T07:49:55,2009-02-28T19:05:13,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-03-01,11.7,3.8,7.9,11.7,2.2,6.7,5,82.2,1.385,100,16.67,rain,0,0,,29.6,232.6,1012,75.2,11.1,,,,,2009-03-01T07:48:24,2009-03-01T19:06:20,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-03-02,10.7,4.2,7.1,10.7,4.1,6.3,4,81.7,0.184,100,4.17,rain,0,0,,16,93.6,1016,72.1,10.9,,,,,2009-03-02T07:46:53,2009-03-02T19:07:28,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-03,9.2,5,7.1,9.2,1.9,5.1,4.5,84,3.98,100,12.5,rain,0,0,,20.8,11.9,1013.9,92.4,13.8,,,,,2009-03-03T07:45:21,2009-03-03T19:08:35,0.23,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-04,10,4.4,6.9,10,0.5,3.3,2.8,76.4,1.072,100,12.5,rain,0,0,85.3,41.4,254.9,1001.5,81.6,13.2,,,,,2009-03-04T07:43:48,2009-03-04T19:09:41,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-05,8.7,3.7,6.1,3.7,-1.9,1.5,-1.4,60.8,5.648,100,12.5,rain,0,0,83.5,50.8,287.6,1000.6,62,18.6,,,,,2009-03-05T07:42:15,2009-03-05T19:10:48,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,08227099999,08272099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-06,13,3.4,8.6,13,-0.1,7.1,1.1,60.1,0.453,100,12.5,rain,0,0,,30.4,313.9,1010.4,55.6,20.4,,,,,2009-03-06T07:40:41,2009-03-06T19:11:54,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-07,17.7,7,12.3,17.7,4.4,11.8,2.9,55.3,0.005,100,4.17,rain,0,0,,19.1,359.4,1017.3,40.7,20.1,,,,,2009-03-07T07:39:06,2009-03-07T19:13:00,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-03-08,19.3,3.2,10.8,19.3,1.4,10.5,3.6,64.3,0,0,0,,0,0,,11.6,302.2,1018.8,0.4,19.5,,,,,2009-03-08T07:37:31,2009-03-08T19:14:05,0.41,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-03-09,19,5.1,11.2,19,2.5,10.3,0,50.7,0,0,0,,0,0,,14.6,34.6,1021,7.3,19.2,,,,,2009-03-09T07:35:56,2009-03-09T19:15:11,0.44,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-10,18.9,2.2,10.4,18.9,0.7,10.1,0.9,54.5,0,0,0,,0,0,,13.4,340.2,1023.1,10.5,18.7,,,,,2009-03-10T07:34:20,2009-03-10T19:16:16,0.48,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,08227099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-11,21.3,3.1,11.8,21.3,0.2,11.2,-0.9,46.3,0,0,0,,0,0,,12.1,2.1,1022.9,34.8,18.4,,,,,2009-03-11T07:32:44,2009-03-11T19:17:21,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-12,20.8,4,12.9,20.8,1.2,12.4,1.2,47.3,0,0,0,,0,0,,12.3,6.4,1023.1,11.4,18.7,,,,,2009-03-12T07:31:07,2009-03-12T19:18:25,0.54,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,08227099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-13,22.2,4.6,12.8,22.2,2.3,12.3,2.9,55.5,0,0,0,,0,0,,12.5,354.4,1023.2,3.8,18.6,,,,,2009-03-13T07:29:30,2009-03-13T19:19:30,0.58,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-14,23.5,5.5,14,23.5,4.1,13.7,3.3,53.2,0,0,0,,0,0,,9.8,3.8,1021.4,27.8,17.5,,,,,2009-03-14T07:27:53,2009-03-14T19:20:34,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08213099999,08219099999,08223099999"
Madrid,2009-03-15,22.4,9.4,15.6,22.4,8,15.5,2.9,44.1,0,0,0,,0,0,,15.7,21.1,1022.3,19.9,19.2,,,,,2009-03-15T07:26:16,2009-03-15T19:21:38,0.64,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08213099999,08219099999,08223099999"
Madrid,2009-03-16,23,6.2,14.5,23,5.2,14.3,3.3,50.4,0,0,0,,0,0,,23.4,92.8,1022.5,2.4,19.2,,,,,2009-03-16T07:24:38,2009-03-16T19:22:42,0.67,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-17,18.3,5.8,12.3,18.3,3.9,12.1,0.5,47.5,0,0,0,,0,0,,13.2,106.1,1026.2,1.8,17.1,,,,,2009-03-17T07:23:00,2009-03-17T19:23:45,0.7,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-18,19.6,2.7,11.1,19.6,0.3,10.4,-0.3,49.3,0,0,0,,0,0,,10.3,36.8,1023.2,0,18.6,,,,,2009-03-18T07:21:22,2009-03-18T19:24:49,0.75,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,08227099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-19,21.3,3.6,11.9,21.3,2.2,11.5,0.4,49.3,0,0,0,,0,0,,10.3,313.6,1018.1,0.1,19.1,,,,,2009-03-19T07:19:43,2009-03-19T19:25:52,0.77,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-20,23.7,5.2,14.3,23.7,3.8,14,0.3,43.3,0,0,0,,0,0,,10.8,353.4,1016.9,0.6,19,,,,,2009-03-20T07:18:05,2009-03-20T19:26:55,0.8,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-21,20.2,5.5,12.6,20.2,3.2,12.2,-4.3,32.2,0,0,0,,0,0,,11.2,47,1018.3,0,19.9,,,,,2009-03-21T07:16:26,2009-03-21T19:27:58,0.83,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-03-22,18.3,5.9,11.6,18.3,3.1,10.9,-2.7,37,0,0,0,,0,0,,14.3,42.9,1022.7,0.4,19.6,,,,,2009-03-22T07:14:48,2009-03-22T19:29:01,0.86,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-03-23,20.1,3.8,12,20.1,1.3,11.3,-1.6,40.9,0,0,0,,0,0,,12,20,1021.6,22.1,19.2,,,,,2009-03-23T07:13:09,2009-03-23T19:30:03,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-24,20.9,3.3,12.4,20.9,0.4,11.9,-1,43.3,0,0,0,,0,0,,16.1,27,1016.4,48.6,19.2,,,,,2009-03-24T07:11:30,2009-03-24T19:31:06,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-25,19.5,3.1,10.8,19.5,-0.1,9.9,-3.6,39.9,0,0,0,,0,0,,15.4,31.7,1016.4,4,19.6,,,,,2009-03-25T07:09:52,2009-03-25T19:32:09,0.96,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-26,22.3,2.5,12.9,22.3,0.2,12.3,-3.8,33.7,0,0,0,,0,0,,12.6,87.3,1015.9,0.7,19.8,,,,,2009-03-26T07:08:13,2009-03-26T19:33:11,0,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-27,23.2,3.9,14.2,23.2,1.4,13.7,-0.2,41,0,0,0,,0,0,,25.7,249.7,1011.4,25.3,17.7,,,,,2009-03-27T07:06:35,2009-03-27T19:34:13,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-03-28,18.1,4.9,11.4,18.1,0.9,10.1,3.1,58.8,0.009,100,4.17,rain,0,0,,28.9,23.6,1000.8,70.8,15.5,,,,,2009-03-28T07:04:56,2009-03-28T19:35:16,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08227099999,08224099999,08213099999,08219099999,08223099999"
Madrid,2009-03-29,10.4,2.5,6.7,10.4,-1.6,3.9,-2.3,54.6,1.579,100,8.33,rain,0,0,,28.1,33.3,1004.6,55.7,20.4,,,,,2009-03-29T08:03:18,2009-03-29T20:36:18,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08227099999,08224099999,08213099999,08219099999,08223099999"
Madrid,2009-03-30,10.1,4,6.5,10.1,0.5,3.9,-1.9,55.2,0.442,100,4.17,rain,0,0,,23.4,47.6,1011.2,63.4,19.2,,,,,2009-03-30T08:01:40,2009-03-30T20:37:20,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
Madrid,2009-03-31,11.5,3.5,7.4,11.5,1.2,6.1,-2.9,49.3,0,0,0,,0,0,,13.8,24.4,1013.4,61.3,20.2,,,,,2009-03-31T08:00:02,2009-03-31T20:38:22,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
Madrid,2009-04-01,15.9,-0.4,8.3,15.9,-2.6,7.7,-2.3,49.7,0,0,0,,0,0,,13.3,319.1,1012.4,40.6,18.1,,,,,2009-04-01T07:58:25,2009-04-01T20:39:24,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
Madrid,2009-04-02,17.3,3.5,10.2,17.3,1.2,9.7,-0.6,49.5,0,0,0,,0,0,,16.2,33.8,1014,52.7,13.2,,,,,2009-04-02T07:56:47,2009-04-02T20:40:26,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,08227099999,08226099999,08219099999,08213099999,08223099999,08215099999"
Madrid,2009-04-03,20.5,4.4,12.5,20.5,4.4,12.2,1,48.4,0,0,0,,0,0,,18.9,295.7,1017.6,20.8,14.6,,,,,2009-04-03T07:55:10,2009-04-03T20:41:28,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,08227099999,08226099999,08219099999,08213099999,08223099999,08215099999"
Madrid,2009-04-04,21.8,8.2,15.1,21.8,8.2,15.1,1.7,42.2,0,0,0,,0,0,,12.5,171.2,1020.4,46.2,15.7,,,,,2009-04-04T07:53:33,2009-04-04T20:42:30,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-04-05,22.3,7.5,15.3,22.3,6,15.1,3.2,47,0,0,0,,0,0,,24.8,249.5,1018.8,36.4,18.4,,,,,2009-04-05T07:51:57,2009-04-05T20:43:32,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08272099999,08213099999,08219099999,08223099999"
Madrid,2009-04-06,22.2,6.9,14.5,22.2,5.6,14.4,2.4,46,0.317,100,8.33,rain,0,0,,23.4,264.9,1013.4,42.8,19.2,,,,,2009-04-06T07:50:21,2009-04-06T20:44:34,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
Madrid,2009-04-07,14,7.8,11.3,14,5.9,10.8,1.5,54,0.213,100,8.33,rain,0,0,,23.6,348.1,1012.5,55.8,20.4,,,,,2009-04-07T07:48:46,2009-04-07T20:45:36,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
Madrid,2009-04-08,19.1,1.5,10.6,19.1,1.5,10.3,-1,46.9,0,0,0,,0,0,,10.5,140.3,1017.3,17.4,19.7,,,,,2009-04-08T07:47:10,2009-04-08T20:46:38,0.46,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
Madrid,2009-04-09,20,4.7,12.8,20,3.4,12.5,2.2,51.8,0,0,0,,0,0,,17.6,198.7,1012.9,35.5,19.8,,,,,2009-04-09T07:45:36,2009-04-09T20:47:40,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-04-10,16.5,5.5,9.5,16.5,1.4,7.1,2.5,64.6,3.758,100,20.83,rain,0,0,,30.6,248.1,1005.2,83.3,18.5,,,,,2009-04-10T07:44:02,2009-04-10T20:48:42,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08226099999,08213099999,08219099999,08223099999,08215099999"
Madrid,2009-04-11,12.5,2.8,7.9,12.5,-0.8,6.8,-0.7,58.5,0.058,100,4.17,rain,0,0,,28.4,325.7,1007.7,47.6,20,,,,,2009-04-11T07:42:28,2009-04-11T20:49:44,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08227099999,08224099999,08213099999,08219099999,08223099999"
Madrid,2009-04-12,12.9,3,8.7,12.9,0.7,7.3,-2.8,45.7,0,0,0,,0,0,,21.5,348.2,1013.2,33.4,20.7,,,,,2009-04-12T07:40:55,2009-04-12T20:50:46,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,08213099999,08219099999,08223099999"
Madrid,2009-04-13,18.8,1.4,10.5,18.8,-1.4,10.2,-1.1,49.3,0.017,100,4.17,rain,0,0,,19.8,233.1,1013,9.2,19.9,,,,,2009-04-13T07:39:23,2009-04-13T20:51:48,0.62,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
Madrid,2009-04-14,12.2,6.8,9.8,12.2,3.3,8.8,4.3,70,1.001,100,8.33,rain,0,0,,20.6,220.3,1007.7,74.4,18.3,,,,,2009-04-14T07:37:51,2009-04-14T20:52:50,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
Madrid,2009-04-15,11.1,4.6,7.6,11.1,1.7,5.1,3.5,76.7,6.317,100,16.67,rain,0,0,,30.9,220.3,1006.6,82.6,18.1,,,,,2009-04-15T07:36:20,2009-04-15T20:53:52,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
Madrid,2009-04-16,11.4,4.8,7.9,11.4,2.2,5.8,4.1,77.7,1.92,100,12.5,rain,0,0,,34.9,227.2,1010.6,78.1,17.7,,,,,2009-04-16T07:34:49,2009-04-16T20:54:54,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,08226099999,08219099999,08213099999,08223099999,08215099999"
