name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Madrid,2011-01-19,10.1,3.9,6.3,10.1,2.7,6.2,4.5,89.1,0.069,100,4.17,rain,0,0,,5.4,55.9,1023.4,52.5,6.8,77.3,6.6,4,,2011-01-19T08:34:18,2011-01-19T18:16:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-01-20,11.2,3.5,6.8,11.2,1.5,6.3,2.2,75,0,0,0,,0,0,,13.9,36.7,1021.8,55.3,11.1,111.6,9.6,5,,2011-01-20T08:33:45,2011-01-20T18:18:01,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,LEMD,LEVS,LEGT,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-01-21,6,-1.5,2.6,2.4,-3.1,-0.9,-13.2,31.7,0,0,0,,0,0,44.3,26.5,61.5,1024.7,4,19.9,139.9,12.1,6,,2011-01-21T08:33:10,2011-01-21T18:19:12,0.56,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-01-22,6.2,-3.3,0.9,2.7,-6,-2.2,-13.8,35.3,0,0,0,,0,0,40.7,24.5,49.6,1021.8,8.8,20.1,141.4,12.2,6,,2011-01-22T08:32:33,2011-01-22T18:20:23,0.59,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-01-23,4.4,-3.9,-0.3,2.6,-9.2,-3.2,-11,45.9,0,0,0,,0,0,35.3,18.1,43.1,1019.9,2.9,19.7,139.7,12,6,,2011-01-23T08:31:54,2011-01-23T18:21:34,0.63,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2011-01-24,7.6,-4.6,0.7,7.1,-8.4,-0.8,-10,47.3,0,0,0,,0,0,,10,32.9,1020.3,1.5,19.8,140.9,12.2,6,,2011-01-24T08:31:13,2011-01-24T18:22:46,0.66,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-01-25,8.2,-5,0.8,7.5,-7.7,-0.3,-7.2,57.9,0,0,0,,0,0,,8.7,23.7,1019.3,2.7,19.3,141.1,12.2,6,,2011-01-25T08:30:30,2011-01-25T18:23:58,0.7,Clear,Clear conditions throughout the day.,clear-day,"08224099999,LEGT,08219099999,08215099999,LECV,08221099999,08227099999,LEMD,LEVS,08226099999,LETO,08213099999,08223099999"
Madrid,2011-01-26,8.1,-4.8,1,8.1,-7.9,-0.4,-3.9,70.8,0,0,0,,0,0,,9.2,23.2,1009.3,23.6,17.3,121.6,10.5,5,,2011-01-26T08:29:45,2011-01-26T18:25:10,0.75,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-01-27,5.9,-1.1,2.8,3.8,-4.4,1,0.9,87.5,0.164,100,4.17,rain,0,0,,11.6,58.6,1001.7,87.8,10.4,59.8,5.2,2,,2011-01-27T08:28:59,2011-01-27T18:26:23,0.77,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-01-28,8.1,3.2,4.9,5.1,-0.4,2.2,3.2,89.4,8.325,100,16.67,rain,0,0,44.3,21.6,188.8,1004.7,82.3,11.5,62.3,5.2,3,,2011-01-28T08:28:10,2011-01-28T18:27:36,0.8,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-01-29,7.2,1.2,4.1,5,-1.7,2,2,86.7,0.089,100,8.33,"rain,snow",0,0,25.9,17.1,248.4,1009,79.7,11.2,86.7,7.5,4,,2011-01-29T08:27:19,2011-01-29T18:28:49,0.84,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999,LECV"
Madrid,2011-01-30,5.2,0.5,2.4,5.2,-1.2,2.2,1.1,91.4,1.088,100,12.5,"rain,snow",0,0,,7,54.2,1012.7,81.7,6.3,100.8,8.8,5,,2011-01-30T08:26:27,2011-01-30T18:30:03,0.87,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-01-31,6.7,-0.2,3,6.7,-1.9,1.9,-3.1,67.3,0.223,100,4.17,"rain,snow",0,0,,12.9,7,1018.3,42.4,14.3,141.5,12.2,6,,2011-01-31T08:25:33,2011-01-31T18:31:16,0.91,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with morning rain or snow.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-01,9.2,-2.4,2.6,7.9,-5.2,1,-4,65.1,0,0,0,,0,0,,18.4,352.2,1025.7,6.5,15.4,149.4,12.9,6,,2011-02-01T08:24:37,2011-02-01T18:32:30,0.94,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-02,11.8,-1.5,4.4,11.8,-2.7,3.4,-4.4,56.1,0,0,0,,0,0,29.5,19.3,355.7,1028.1,0.4,17.3,154.8,13.3,6,,2011-02-02T08:23:40,2011-02-02T18:33:43,0.98,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-03,14,-2.4,4.7,14,-4.9,3.9,-2.4,64.8,0,0,0,,0,0,,9.4,349.5,1030.8,15.9,19.4,143.9,12.4,6,,2011-02-03T08:22:40,2011-02-03T18:34:57,0,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08213099999,08223099999,08215099999"
Madrid,2011-02-04,15.3,-1.3,5.9,15.3,-1.5,5.6,-0.3,68.5,0,0,0,,0,0,,13.9,308.6,1034.3,2.9,18,150.2,13,6,,2011-02-04T08:21:40,2011-02-04T18:36:10,0.04,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-05,18,-1.3,7,18,-3.4,6.5,-1,62.2,0,0,0,,0,0,,10.6,327.3,1033.9,6.8,18.2,157.2,13.6,6,,2011-02-05T08:20:37,2011-02-05T18:37:24,0.08,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08213099999,08223099999,08215099999"
Madrid,2011-02-06,17.8,0.4,7.5,17.8,-0.8,7.1,-0.6,61.2,0,0,0,,0,0,,9.4,2.3,1030.6,9.5,19.5,148.3,12.9,6,,2011-02-06T08:19:33,2011-02-06T18:38:38,0.11,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-07,17.3,-0.3,7.4,17.3,-1.9,6.9,-1.5,59.3,0,0,0,,0,0,20.5,8.4,8.4,1026.5,26.9,18.8,160.9,14,6,,2011-02-07T08:18:27,2011-02-07T18:39:51,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-08,15.1,-1.6,6.2,15.1,-2.8,5.7,-1.4,61.7,0,0,0,,0,0,31.3,10.2,323.1,1023,13.4,16.2,158.3,13.6,6,,2011-02-08T08:17:20,2011-02-08T18:41:04,0.18,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-09,14,-1,5.8,14,-2.2,5.2,0.1,70,0,0,0,,0,0,,9.7,7.2,1022.7,5.6,11.2,142.1,12.2,6,,2011-02-09T08:16:12,2011-02-09T18:42:17,0.21,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-10,14.9,-0.4,6.4,14.9,-2.4,5.9,0.4,69.4,0,0,0,,0,0,,8.5,335.2,1023.9,26.6,11.5,151.9,13.1,6,,2011-02-10T08:15:02,2011-02-10T18:43:30,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,LEMD,LEVS,LEGT,08226099999,LETO,08219099999,08213099999,08223099999,08215099999"
Madrid,2011-02-11,13.3,0.4,6.1,13.3,-2.1,5.6,0.9,72.1,0,0,0,,0,0,,15.3,257.3,1021.4,34.6,11.3,110.6,9.6,5,,2011-02-11T08:13:51,2011-02-11T18:44:43,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-12,13.8,-0.3,6.5,13.8,-1.8,5.9,1.2,72.4,0,0,0,,0,0,38.9,16.6,243,1021.2,16.4,11,165.7,14.2,6,,2011-02-12T08:12:38,2011-02-12T18:45:56,0.31,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-13,11.1,1.5,6.2,11.1,1.2,4.8,2.6,80,0.378,100,8.33,rain,0,0,44.3,30.5,219.3,1013.6,53.9,12.4,82.1,7.2,4,,2011-02-13T08:11:24,2011-02-13T18:47:08,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-14,8.2,2.8,5.5,4.9,-1.3,1.8,-0.5,66.2,0.767,100,4.17,rain,0,0,46.4,33.4,256,1012.4,50.5,15.5,136.3,11.8,5,,2011-02-14T08:10:08,2011-02-14T18:48:20,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-15,8.5,4.6,5.9,7.1,0.6,3.3,4.6,91.9,9.095,100,20.83,rain,0,0,42.5,23.4,220.4,1003.8,86.5,9.8,73.3,6.3,4,,2011-02-15T08:08:52,2011-02-15T18:49:32,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-16,8.1,2.6,4.6,4.5,-2.1,0.7,2.7,87.2,3.606,100,12.5,rain,0,0,48.2,30.9,210,999.6,71.3,14.1,61.7,5.3,3,,2011-02-16T08:07:34,2011-02-16T18:50:44,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-17,9.1,3.3,5.8,5.1,-1.7,1.9,0.4,69.9,6.063,100,16.67,rain,0,0,59.3,36.3,275,1000.5,59.1,14.6,104.6,8.9,5,,2011-02-17T08:06:15,2011-02-17T18:51:55,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-18,11.7,0.4,6.3,11.7,-0.4,5.4,1.6,73.5,0.151,100,4.17,"rain,snow",0,0,42.5,18.7,227.6,1016.7,35.3,14.7,152.1,13.1,7,,2011-02-18T08:04:55,2011-02-18T18:53:06,0.5,"Snow, Rain, Partially cloudy",Becoming cloudy in the afternoon with morning rain or snow.,rain,"08221099999,08224099999,08227099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-19,9.8,5.9,7.7,9.4,3.3,6.5,6.8,94.5,6.037,100,25,rain,0,0,37.1,14.2,204,1016.9,86.5,9.4,86,7.5,4,,2011-02-19T08:03:34,2011-02-19T18:54:17,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08213099999,08223099999,08215099999"
Madrid,2011-02-20,12.6,5.6,8.7,12.6,5.3,8.2,5.5,82.6,3.741,100,8.33,rain,0,0,,23.8,262.6,1018.1,67.8,10.1,170.2,14.8,7,,2011-02-20T08:02:11,2011-02-20T18:55:28,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-21,12.4,5.4,9.6,12.4,3.3,8.3,2.8,62.9,0.967,100,8.33,rain,0,0,65.4,37.6,271.7,1021.9,49.5,15.9,156.4,13.6,7,,2011-02-21T08:00:48,2011-02-21T18:56:38,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-22,14.6,9.7,12.5,14.6,9.7,12.5,4.8,60.3,0.137,100,8.33,rain,0,0,63,41.5,274.5,1019.5,49.1,16.3,171.1,14.8,7,,2011-02-22T07:59:24,2011-02-22T18:57:48,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-23,18.4,4.8,11.5,18.4,4.4,11.3,4,62.4,0,0,0,,0,0,,10.6,287.2,1023.2,46.1,19.6,189,16.4,7,,2011-02-23T07:57:58,2011-02-23T18:58:57,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-24,18.9,3.8,11.2,18.9,2.2,10.8,3.8,64.2,0,0,0,,0,0,29.5,13.3,317.4,1026.1,19.4,19.1,194.2,16.8,7,,2011-02-24T07:56:32,2011-02-24T19:00:07,0.71,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-25,20.4,4.3,11.6,20.4,2.8,11.5,3.5,61.9,0,0,0,,0,0,25.9,10.4,248.1,1026.6,19,18.1,196.8,16.8,7,,2011-02-25T07:55:05,2011-02-25T19:01:16,0.75,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08227099999,08224099999,LEMD,LEVS,LEGT,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-26,20.4,5.3,11.9,20.4,5.3,11.9,2.8,58.7,0,0,0,,0,0,,17.5,326.4,1023.9,66.6,17.1,188.9,16.4,7,,2011-02-26T07:53:37,2011-02-26T19:02:24,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-27,11.4,5.4,9.1,11.4,4.3,8,-1.2,50.7,0.008,100,4.17,rain,0,0,44.3,26.9,7,1024.1,36.6,18.6,189.2,16.3,7,,2011-02-27T07:52:08,2011-02-27T19:03:33,0.81,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-02-28,10,1,5.5,6.6,-1.7,2.2,-3.6,53.5,0.351,100,4.17,rain,0,0,66.6,32.6,352.4,1022.9,28.7,18.9,180,15.5,6,,2011-02-28T07:50:39,2011-02-28T19:04:41,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08213099999,08223099999,08215099999"
Madrid,2011-03-01,8.8,1.6,4.9,5.7,-2.6,1.4,-4.2,52.5,0.008,100,4.17,rain,0,0,51.8,27,7,1023.5,32.4,18.8,170.3,14.6,6,,2011-03-01T07:49:08,2011-03-01T19:05:48,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-03-02,7.4,2.3,5.3,7.3,-0.6,2.5,-2.3,58.5,0.008,100,4.17,rain,0,0,,23.1,356.6,1021.4,73.7,14.8,181,15.4,7,,2011-03-02T07:47:37,2011-03-02T19:06:56,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-03-03,7.2,-0.9,2.9,6.5,-2.5,1.4,-2.2,70.2,0.013,100,4.17,rain,0,0,,14.6,26.4,1019.8,59.7,13.2,182.2,15.8,7,,2011-03-03T07:46:06,2011-03-03T19:08:03,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-03-04,4.9,0.9,2.9,4.6,-2.4,0.4,1.4,90,2.906,100,25,"rain,snow",0,0,37.1,17,75.9,1017.1,90.6,8.5,106.4,9.4,4,,2011-03-04T07:44:33,2011-03-04T19:09:10,0,"Snow, Rain, Overcast",Cloudy skies throughout the day with rain or snow.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-03-05,10.9,2.5,6.4,10.9,0.2,5.2,1.5,72.7,7.038,100,4.17,rain,0,0,,10.8,85.5,1019.1,61.5,13.7,178.6,15.1,6,,2011-03-05T07:43:00,2011-03-05T19:10:16,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,08227099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
Madrid,2011-03-06,13.2,0.5,6.6,13.2,-2.2,6,0.4,68.3,0.005,100,4.17,"rain,snow",0,0,,9.1,20.4,1018.8,42.3,15.6,207.2,17.9,8,,2011-03-06T07:41:27,2011-03-06T19:11:22,0.05,"Snow, Rain, Partially cloudy",Clearing in the afternoon with morning rain or snow.,rain,"08221099999,08227099999,08224099999,LEMD,LEGT,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
