name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Madrid,2016-02-06,11.5,-0.9,5.7,11.5,-2.8,4.9,2.9,82.7,0,0,0,,0,0,53.3,28.9,211.7,1021.2,63.9,11.4,130.7,11.3,5,,2016-02-06T08:19:46,2016-02-06T18:38:21,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-07,10.8,4.8,7.4,10.8,-0.5,3.9,1.2,66.1,12.553,100,33.33,rain,0,0,87.7,35,270.1,1019.5,52,15.4,140.3,12.1,6,,2016-02-07T08:18:41,2016-02-07T18:39:34,0.96,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-08,12,5.8,8.5,12,2.1,6.4,5.6,82.2,0.07,100,25,rain,0,0,55.4,27.9,225.7,1026.4,68.8,16.2,73.4,6.4,3,,2016-02-08T08:17:34,2016-02-08T18:40:48,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-09,12.3,8.5,10.5,12.3,4.7,9,8.1,85.2,0.314,100,29.17,rain,0,0,107.6,45.6,232.4,1020.3,91.4,15.7,66.2,5.7,3,,2016-02-09T08:16:26,2016-02-09T18:42:01,0.03,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-10,13.7,8.4,11.5,13.7,5.2,10.8,8.7,83.1,0.836,100,58.33,rain,0,0,107.6,43.8,236,1015.1,88.2,16.4,78.5,6.8,4,,2016-02-10T08:15:16,2016-02-10T18:43:14,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-11,15.2,10.8,12.5,15.2,10.8,12.5,8.6,78.6,3.119,100,54.17,rain,0,0,87.1,31.5,240.4,1013.1,69.4,16.2,101.5,8.8,5,,2016-02-11T08:14:05,2016-02-11T18:44:27,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-12,13.7,8.8,11.4,13.7,4.3,10.3,9.8,90,6.725,100,75,rain,0,0,103.7,42.5,230.6,1011.4,88.2,13.8,42.6,3.6,2,,2016-02-12T08:12:52,2016-02-12T18:45:39,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-13,13.5,12,12.8,13.5,12,12.8,11.4,91.6,4.721,100,91.67,rain,0,0,109.4,41.5,234.2,1008.2,92,15.1,64.9,5.6,4,,2016-02-13T08:11:39,2016-02-13T18:46:52,0.17,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-14,12.4,4.4,7.8,12.4,-0.2,4.6,2.6,70.3,2.928,100,50,rain,0,0,99.2,40.1,273.5,1004.2,68.2,14.9,92.3,8,4,,2016-02-14T08:10:24,2016-02-14T18:48:04,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-15,9.8,2.3,5.5,7.5,-2.4,1.7,-2,59.5,0.678,100,50,rain,0,0,88.9,35.7,331.8,1013.7,32.4,15.7,127.5,10.8,5,,2016-02-15T08:09:07,2016-02-15T18:49:16,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-16,8.5,-0.3,3.8,5.5,-3.4,0.3,-6.1,50.1,0.007,100,4.17,rain,0,0,81.7,26.3,2.9,1026.4,16,17.6,182.7,15.9,7,,2016-02-16T08:07:50,2016-02-16T18:50:28,0.28,Rain,Clear conditions throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-17,9,-4.3,2.3,5.9,-7.7,0.1,-4.3,63.6,0.045,100,12.5,rain,0,0,35.3,24.2,236.7,1022.7,38.9,21.1,165.1,14.2,6,,2016-02-17T08:06:31,2016-02-17T18:51:39,0.31,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-18,8.9,3.4,5.7,8,0,3.5,2.2,79,2.905,100,54.17,rain,0,0,,22,339.8,1018.7,77,13.3,137.9,11.9,5,,2016-02-18T08:05:11,2016-02-18T18:52:50,0.35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-19,12.2,0.6,5.3,12.2,-2.9,3.3,-4.2,54.7,0.179,100,4.17,"rain,snow",0,0,,15,14.8,1025.7,15.2,21.5,188.2,16.3,7,,2016-02-19T08:03:50,2016-02-19T18:54:01,0.38,"Snow, Rain",Clear conditions throughout the day with morning rain or snow.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-20,14.6,-2,5.8,14.6,-4.3,4.9,-3.8,53.9,0,0,0,,0,0,,14.1,13.4,1030.7,0.2,22.1,191.4,16.5,7,,2016-02-20T08:02:28,2016-02-20T18:55:12,0.42,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-21,14.2,-0.1,7.1,14.2,-1.9,6.1,-2.1,54.8,0,0,0,,0,0,,11.2,23.6,1027.3,4.9,15.6,174.8,15.1,7,,2016-02-21T08:01:05,2016-02-21T18:56:22,0.45,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-22,15.4,1.2,8.2,15.4,-0.2,7.9,0.7,61.8,0,0,0,,0,0,,17.6,284.9,1022.2,13.6,7.8,181.6,15.6,7,,2016-02-22T07:59:41,2016-02-22T18:57:32,0.5,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-23,15.6,1.8,8.6,15.6,0.3,8,2.4,66.5,0,0,0,,0,0,,13.9,223.4,1025.4,9,15.8,188.5,16.2,7,,2016-02-23T07:58:16,2016-02-23T18:58:42,0.52,Clear,Clear conditions throughout the day.,clear-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-24,10.7,1,6.1,10.7,-1,4.8,3.6,85.2,1.126,100,25,rain,0,0,,26.5,235.7,1020,58.9,11.5,140.5,12,7,,2016-02-24T07:56:50,2016-02-24T18:59:51,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-25,13,3.4,8.5,13,1.4,7.3,3,70.5,2.146,100,25,rain,0,0,,24,276.3,1017.8,59.2,15.7,186.1,16,7,,2016-02-25T07:55:23,2016-02-25T19:01:00,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-26,7.8,3.9,5.8,5.6,-0.2,2.5,3.9,87.9,5.75,100,54.17,rain,0,0,59.4,33.6,205.9,1008.6,86.7,12.7,86.7,7.6,4,,2016-02-26T07:53:55,2016-02-26T19:02:09,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-27,8.2,3.2,5.2,4,-1.5,0.6,-1.8,62.4,2.894,100,29.17,rain,0,0,77.8,35.3,273.2,996.9,75,16.5,148.1,12.9,5,,2016-02-27T07:52:27,2016-02-27T19:03:17,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-28,9.8,4.1,6.8,7.4,-0.1,3.8,0.2,62.9,1.252,100,54.17,rain,0,0,87.1,26.6,316.2,1005.2,71.7,17.3,163.8,14,6,,2016-02-28T07:50:57,2016-02-28T19:04:25,0.69,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-02-29,13.3,3,7.9,13.3,0.6,5.6,-2.8,48.3,0.147,100,37.5,rain,0,0,79.6,29.7,355,1018.9,27.9,18.7,205.2,17.7,7,,2016-02-29T07:49:27,2016-02-29T19:05:33,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-03-01,17.4,-0.1,7.6,17.4,-1.3,6.7,-4.5,47.1,0.273,100,16.67,"rain,snow",0,0,,18.5,320.7,1027.6,24.1,22.1,210.6,18.2,7,,2016-03-01T07:47:56,2016-03-01T19:06:40,0.75,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow in the morning and afternoon.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-03-02,18.8,-0.1,9.8,18.8,-1.4,9.5,1,56.2,0,0,0,,0,0,50,31.2,296.7,1024,30,18.2,205.6,17.8,7,,2016-03-02T07:46:25,2016-03-02T19:07:48,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-03-03,15,4,9.2,15,1.9,8.3,0.9,58.2,0,0,0,,0,0,,16.8,322.5,1019.8,32.1,19.8,212.5,18.3,7,,2016-03-03T07:44:53,2016-03-03T19:08:55,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-03-04,14.6,1.5,8.1,14.6,0.7,7.4,2.8,70.3,2.094,100,16.67,rain,0,0,90.7,44.3,240.1,1009.9,40.4,16.6,203.3,17.5,7,,2016-03-04T07:43:20,2016-03-04T19:10:01,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-03-05,10.7,2.6,6.2,10.7,-2.4,2.9,-0.6,62.2,1.269,100,16.67,rain,0,0,76,36.5,277.8,1009.7,41.5,16.6,170.8,14.7,6,,2016-03-05T07:41:46,2016-03-05T19:11:08,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08213099999,08219099999,08223099999,08215099999"
Madrid,2016-03-06,10.7,0.9,6.3,10.7,-1.6,4.2,-1.8,58.2,0.115,100,4.17,rain,0,0,,27.6,302.9,1014,42,17.3,169.1,14.7,5,,2016-03-06T07:40:12,2016-03-06T19:12:14,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"08221099999,08224099999,LEMD,LEVS,08226099999,LETO,08219099999,08223099999,08215099999"
